comeback,raw_text,cleaned_text,label,source
NCTDREAM_WhenImWithYou,lets go all out for next week,let go next week,?,youtube
NCTDREAM_WhenImWithYou,Semangat kejar 11,semangat kejar,?,youtube
NCTDREAM_WhenImWithYou,"Guys lets streaming again, just a little and 11 M!!.... Go go go",guy let stream littl go go go,?,youtube
NCTDREAM_WhenImWithYou,WIWY 3rd win we cheered!!!!,wiwi rd win cheer,?,youtube
NCTDREAM_WhenImWithYou,Semangatt streaming gaisee,semangatt stream gaise,?,youtube
NCTDREAM_WhenImWithYou,4th WIN FOR DREAMIES!!! LET'S STR3AMMM GUYSSSS,th win dreami let strammm guyssss,?,youtube
NCTDREAM_WhenImWithYou,WHEN I'M WITH YOUUUU,im youuuu,?,youtube
NCTDREAM_WhenImWithYou,831,,?,youtube
NCTDREAM_WhenImWithYou,💚💚💚💚💚💚,,?,youtube
NCTDREAM_WhenImWithYou,Congrats uri bakwan sayur 3rd win.,congrat uri bakwan sayur rd win,?,youtube
NCTDREAM_WhenImWithYou,"congrats dreamies, hwaiting dreamzen!",congrat dreami hwait dreamzen,?,youtube
NCTDREAM_WhenImWithYou,Selamat Dream kalian pantas mendapatkan kemenangan,selamat dream kalian panta mendapatkan kemenangan,?,youtube
NCTDREAM_WhenImWithYou,Congrats 7 Dream🎉🎉,congrat dream,?,youtube
NCTDREAM_WhenImWithYou,Seneng kan menang? Pengen liat mereka menang lagi kan? Yuk semangat streamingnya,seneng kan menang pengen liat mereka menang lagi kan yuk semangat streamingnya,?,youtube
NCTDREAM_WhenImWithYou,Jisung with his bag.,jisung bag,?,youtube
NCTDREAM_WhenImWithYou,3rd win! Congrats Dreamies,rd win congrat dreami,?,youtube
NCTDREAM_WhenImWithYou,Fighting for 4🏆,fight,?,youtube
NCTDREAM_WhenImWithYou,haechan ily,haechan ili,?,youtube
NCTDREAM_WhenImWithYou,"WIWY 3rd WIN 🎉
CONGRATS 7DREAM👏👏",wiwi rd win congrat dream,?,youtube
NCTDREAM_WhenImWithYou,Fighting,fight,?,youtube
NCTDREAM_WhenImWithYou,3rd win 🎉,rd win,?,youtube
NCTDREAM_WhenImWithYou,kerenn banget kalian dreamies kalian menang lagii😭😭,kerenn banget kalian dreami kalian menang lagii,?,youtube
NCTDREAM_WhenImWithYou,💗💗💗💗,,?,youtube
NCTDREAM_WhenImWithYou,woylah ini lambat banget huhu,woylah ini lambat banget huhu,?,youtube
NCTDREAM_WhenImWithYou,THIS IS REALLY CUTE HELP!!!,realli cute help,?,youtube
NCTDREAM_WhenImWithYou,nct dream WIWY 3rd WIN !! YEYY,nct dream wiwi rd win yeyi,?,youtube
NCTDREAM_WhenImWithYou,Let's make them win more music shows let's go let's go. Jeno is mc we need to win.. Keep streaming,let make win music show let go let go jeno mc need win keep stream,?,youtube
NCTDREAM_WhenImWithYou,Jaemin tarik aku bawa aku ke dalam kereta terbang ituuuuu,jaemin tarik aku bawa aku ke dalam kereta terbang ituuuuu,?,youtube
NCTDREAM_WhenImWithYou,"CONGRATS 7DREAM 🏆🩵🩵🩵

WHEN I'M WITH YOU 3RD WIN
WhenImWithYou3rdWin 
NCTDREAM43rdWin",congrat dream im rd win whenimwithyourdwin nctdreamrdwin,?,youtube
NCTDREAM_WhenImWithYou,The 7 of us dance. The song is the best! It's refreshing and I love it,us danc song best refresh love,?,youtube
NCTDREAM_WhenImWithYou,amazing :),amaz,?,youtube
NCTDREAM_WhenImWithYou,10.823,,?,youtube
NCTDREAM_WhenImWithYou,Ayo semangat naikin nya,ayo semangat naikin nya,?,youtube
NCTDREAM_WhenImWithYou,Menikmati hujan sambil nonton when i'm with you~~,menikmati hujan sambil nonton im,?,youtube
NCTDREAM_WhenImWithYou,masa views perharinya ebih banyak rainbow dream stay drpd mv wkwkw anehhh nih views,masa view perharinya ebih banyak rainbow dream stay drpd mv wkwkw anehhh nih view,?,youtube
NCTDREAM_WhenImWithYou,Chenle bridge let's gooo,chenl bridg let gooo,?,youtube
NCTDREAM_WhenImWithYou,Le'ts goo 11M!!,let goo,?,youtube
NCTDREAM_WhenImWithYou,livvot mucore sampe jam brp gaes,livvot mucor samp jam brp gae,?,youtube
NCTDREAM_WhenImWithYou,10.819,,?,youtube
NCTDREAM_WhenImWithYou,NA JAEMIN,na jaemin,?,youtube
NCTDREAM_WhenImWithYou,Yuk bisa 11M !!,yuk bisa,?,youtube
NCTDREAM_WhenImWithYou,"I've replaying this album two weeks,  such a great album in 2024！！！",ive replay album two week great album,?,youtube
NCTDREAM_WhenImWithYou,weekend guyss pls keep streamm,weekend guyss pl keep streamm,?,youtube
NCTDREAM_WhenImWithYou,"10,818",,?,youtube
NCTDREAM_WhenImWithYou,"Hari ini 11 juta, yuk bisa yuk",hari ini juta yuk bisa yuk,?,youtube
NCTDREAM_WhenImWithYou,"10,815",,?,youtube
NCTDREAM_WhenImWithYou,"Guys kita ini fandom besar, ayo tunjukan kekuatan kalian. Semangatt emo emo love",guy kita ini fandom besar ayo tunjukan kekuatan kalian semangatt emo emo love,?,youtube
NCTDREAM_WhenImWithYou,D-15 when i'm with 7dream,im dream,?,youtube
NCTDREAM_WhenImWithYou,11m plsss,plsss,?,youtube
NCTDREAM_WhenImWithYou,"Kenapa stuck di 10jt sih :""
Semangat yaa bes :""""""""""",kenapa stuck di jt sih semangat yaa be,?,youtube
NCTDREAM_WhenImWithYou,Beautiful song babies💚🤌,beauti song babi,?,youtube
NCTDREAM_WhenImWithYou,ayo gaes jangan lupa siapin amunisi dimubeat bisa make banyak akunn caranya gampang,ayo gae jangan lupa siapin amunisi dimubeat bisa make banyak akunn caranya gampang,?,youtube
NCTDREAM_WhenImWithYou,chenle bridge let's gooooo,chenl bridg let gooooo,?,youtube
NCTDREAM_WhenImWithYou,Semoga bisa nonton tds 4 nih pengen denger live wiwy,semoga bisa nonton td nih pengen denger live wiwi,?,youtube
NCTDREAM_WhenImWithYou,yuhuuu almost 11M leggo!!!!!,yuhuuu almost leggo,?,youtube
NCTDREAM_WhenImWithYou,Gawat sekarang ingetnya bridge chenle muter²,gawat sekarang ingetnya bridg chenl muter,?,youtube
NCTDREAM_WhenImWithYou,"Sumpah lagunya candu, dan bagus banget, tapi kok komen Koreanya dikit banget why?",sumpah lagunya candu dan bagu banget tapi kok komen koreanya dikit banget,?,youtube
NCTDREAM_WhenImWithYou,Kok sepi bener yg nonton,kok sepi bener yg nonton,?,youtube
NCTDREAM_WhenImWithYou,😚✨💗💖💗✨,,?,youtube
NCTDREAM_WhenImWithYou,ayoo semuanya lari dari angka keramat 10m iiniii,ayoo semuanya lari dari angka keramat iiniii,?,youtube
NCTDREAM_WhenImWithYou,"Congratulations! 1ST WIN @ SHOW CHAMPION 11.20.24

2ND WIN @ MUSIC BANK 11.22.24
3RD WIN @ MUSIC CORE 11.23.24
4TH WIN?",congratul st win show champion nd win music bank rd win music core th win,?,youtube
NCTDREAM_WhenImWithYou,So obsessed with this song,obsess song,?,youtube
NCTDREAM_WhenImWithYou,Ini kyknya hampir semua komen udh aku like-in deh,ini kyknya hampir semua komen udh aku likein deh,?,youtube
NCTDREAM_WhenImWithYou,Keren ❤ selamat ulang tahun chenle 🎉,keren selamat ulang tahun chenl,?,youtube
NCTDREAM_WhenImWithYou,Like this song ❤❤,like song,?,youtube
NCTDREAM_WhenImWithYou,Love nct❤❤❤,love nct,?,youtube
NCTDREAM_WhenImWithYou,ini kok aku kayak spam wkw soalnya kirain ga kekirim yg tadi,ini kok aku kayak spam wkw soalnya kirain ga kekirim yg tadi,?,youtube
NCTDREAM_WhenImWithYou,renjun best boy,renjun best boy,?,youtube
NCTDREAM_WhenImWithYou,jangan lupa nanti ada livvoting mucore yyaa,jangan lupa nanti ada livvot mucor yyaa,?,youtube
NCTDREAM_WhenImWithYou,ANYONE STILL STREAM THIS MASTERPIECE?????,anyon still stream masterpiec,?,youtube
NCTDREAM_WhenImWithYou,congratulations Dreamies,congratul dreami,?,youtube
NCTDREAM_WhenImWithYou,fan choice male,fan choic male,?,youtube
NCTDREAM_WhenImWithYou,NCT Dream <3,nct dream,?,youtube
NCTDREAM_WhenImWithYou,Bismillah 11M hari enih,bismillah hari enih,?,youtube
NCTDREAM_WhenImWithYou,Morningggg,morningggg,?,youtube
NCTDREAM_WhenImWithYou,804,,?,youtube
NCTDREAM_WhenImWithYou,Renjunnn ily 3000❤,renjunnn ili,?,youtube
NCTDREAM_WhenImWithYou,Semangat semuanya,semangat semuanya,?,youtube
NCTDREAM_WhenImWithYou,Bismillah trophy ke 3 ..,bismillah trophi ke,?,youtube
NCTDREAM_WhenImWithYou,jangan lupa jam 13.20 wib gaess,jangan lupa jam wib gaess,?,youtube
NCTDREAM_WhenImWithYou,11M KHAJJA!!!,khajja,?,youtube
NCTDREAM_WhenImWithYou,7DREAM forever,dream forev,?,youtube
NCTDREAM_WhenImWithYou,"the way the mv is only gonna have 1m new views this week, how did that happen? did everyone just collectively give up on streaming?",way mv gonna new view week happen everyon collect give stream,?,youtube
NCTDREAM_WhenImWithYou,Dreamies,dreami,?,youtube
NCTDREAM_WhenImWithYou,Hari ini promosi ke music core ga?,hari ini promosi ke music core ga,?,youtube
NCTDREAM_WhenImWithYou,replayyyy teruss,replayyyi teruss,?,youtube
NCTDREAM_WhenImWithYou,let's gooo 11M!!,let gooo,?,youtube
NCTDREAM_WhenImWithYou,11 juta letsss gooo,juta letsss gooo,?,youtube
NCTDREAM_WhenImWithYou,"Let's be consistent stre3ming again, 11M let's go sijeuni",let consist streme let go sijeuni,?,youtube
NCTDREAM_WhenImWithYou,"Love all NCT it doesn't matter if it's 127, Dream, WayV or Wish. Stream When I'm With You - High Five - Steady - Walk <3",love nct doesnt matter dream wayv wish stream im high five steadi walk,?,youtube
NCTDREAM_WhenImWithYou,Felicidades dreamies por su segundo win en music bank!!!,felicidad dreami por su segundo win en music bank,?,youtube
NCTDREAM_WhenImWithYou,Pagiii,pagiii,?,youtube
NCTDREAM_WhenImWithYou,fighting,fight,?,youtube
NCTDREAM_WhenImWithYou,Nuestros Dreamis!!!!! A seguir dándoles todo el apoyo que se merecen!!♡♡♡♡♡♡♡,nuestro dreami seguir dndole todo el apoyo que se merecen,?,youtube
NCTDREAM_WhenImWithYou,semoga dream hari ini menang mucore,semoga dream hari ini menang mucor,?,youtube
NCTDREAM_WhenImWithYou,di mucore nanti kesempatan menang nya berapa persen ya,di mucor nanti kesempatan menang nya berapa persen ya,?,youtube
NCTDREAM_WhenImWithYou,11M KAJJA,kajja,?,youtube
NCTDREAM_WhenImWithYou,Salin link gyus biar ytb nya view nya ga error,salin link gyu biar ytb nya view nya ga error,?,youtube
NCTDREAM_WhenImWithYou,Please stre@m!!,pleas strem,?,youtube
NCTDREAM_WhenImWithYou,Views are freeze 😔,view freez,?,youtube
NCTDREAM_WhenImWithYou,795,,?,youtube
NCTDREAM_WhenImWithYou,"2:44 CHENLE Bridge, Let's go",chenl bridg let go,?,youtube
NCTDREAM_WhenImWithYou,ahhhhh this sis odo goooodo,ahhhhh si odo goooodo,?,youtube
NCTDREAM_WhenImWithYou,let’s go for third win!!!!,let go third win,?,youtube
NCTDREAM_WhenImWithYou,792,,?,youtube
NCTDREAM_WhenImWithYou,Mau bobo dulu nanti pagi2 lanjut ya,mau bobo dulu nanti pagi lanjut ya,?,youtube
NCTDREAM_WhenImWithYou,Jam segini sepi ya,jam segini sepi ya,?,youtube
NCTDREAM_WhenImWithYou,2:57 haechan's falsetto-ish highnote here ascends me to heaven ya'll,haechan falsettoish highnot ascend heaven yall,?,youtube
NCTDREAM_WhenImWithYou,❤🎉🎉🎉,,?,youtube
NCTDREAM_WhenImWithYou,yuk terus streaming yukkk bisalah 100+++,yuk teru stream yukkk bisalah,?,youtube
NCTDREAM_WhenImWithYou,788.354,,?,youtube
NCTDREAM_WhenImWithYou,renjun the best!!,renjun best,?,youtube
NCTDREAM_WhenImWithYou,anyways congratulations dreamies. we're always proud of you!!,anyway congratul dreami alway proud,?,youtube
NCTDREAM_WhenImWithYou,it's been 10.7 since yesterday... i think yt  freez3 the vlews :(( let's censore the word str3@m pls! idk anymore this isn't like this for the first week,sinc yesterday think yt freez vlew let censor word strm pl idk anymor isnt like first week,?,youtube
NCTDREAM_WhenImWithYou,don't count them as old kpop group but count them as best successful young boys group from their teenagers times to still and yes still they are very young....... 🍻 cheers 🍻,dont count old kpop group count best success young boy group teenag time still ye still young cheer,?,youtube
NCTDREAM_WhenImWithYou,Es que amo demasiado esta canción (⁠✷⁠‿⁠✷⁠),es que amo demasiado esta cancin,?,youtube
NCTDREAM_WhenImWithYou,7 dream hwaitinggg💚,dream hwaitinggg,?,youtube
NCTDREAM_WhenImWithYou,Ayo tembus 11M sebelum besok muscore 🥲🙏🏻,ayo tembu sebelum besok muscor,?,youtube
NCTDREAM_WhenImWithYou,"Precious memories happening today...
Jaemin MC, Chenle BD, WIWY 2nd Win & MAMA fan choice!!!
Take care of your health too, my Dreamies!!!!",preciou memori happen today jaemin mc chenl bd wiwi nd win mama fan choic take care health dreami,?,youtube
NCTDREAM_WhenImWithYou,781,,?,youtube
NCTDREAM_WhenImWithYou,Suara mereka banget.....,suara mereka banget,?,youtube
NCTDREAM_WhenImWithYou,❤❤❤❤❤❤,,?,youtube
NCTDREAM_WhenImWithYou,Woy. Ayokkk streaming,woy ayokkk stream,?,youtube
NCTDREAM_WhenImWithYou,"Chenle birthday, jaemin mc, dream mushow 2nd trophies, mama fan's choice 🥹🥹 best day ever",chenl birthday jaemin mc dream mushow nd trophi mama fan choic best day ever,?,youtube
NCTDREAM_WhenImWithYou,"This album is great, we hope our 7dreams are happy.

NCT DREAM never loses ♡🩷🩷",album great hope dream happi nct dream never lose,?,youtube
NCTDREAM_WhenImWithYou,suka banget,suka banget,?,youtube
NCTDREAM_WhenImWithYou,"Happy birthday Chenle, we love you!",happi birthday chenl love,?,youtube
NCTDREAM_WhenImWithYou,YESSSSSS !!!!! IM BLIND TOO BECAUSE OF YOU AND UR CRAZY VISUALS 😂,yessssss im blind ur crazi visual,?,youtube
NCTDREAM_WhenImWithYou,"Come on, everyone, we can do it!!!",come everyon,?,youtube
NCTDREAM_WhenImWithYou,semoga besok dream menang lagii,semoga besok dream menang lagii,?,youtube
NCTDREAM_WhenImWithYou,Congratulations 7DREAM for winning 2024 MAMA FANS' CHOICE MALE,congratul dream win mama fan choic male,?,youtube
NCTDREAM_WhenImWithYou,"Ngga naik"" woyy 😭",ngga naik woyi,?,youtube
NCTDREAM_WhenImWithYou,nct dreammmmm congratulatiooooonnnnn,nct dreammmmm congratulatiooooonnnnn,?,youtube
NCTDREAM_WhenImWithYou,10775,,?,youtube
NCTDREAM_WhenImWithYou,WELL DONE BABIES!!!!!,well done babi,?,youtube
NCTDREAM_WhenImWithYou,10.774,,?,youtube
NCTDREAM_WhenImWithYou,"Happy birthday Chenle, y enhorabuena por el premio chicos ♡",happi birthday chenl enhorabuena por el premio chico,?,youtube
NCTDREAM_WhenImWithYou,Felicidades por el premio < 3,felicidad por el premio,?,youtube
NCTDREAM_WhenImWithYou,happy 23rd birthday chenle,happi rd birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,Keep streaming plzz,keep stream plzz,?,youtube
NCTDREAM_WhenImWithYou,"NCT DREAM FIGHTING!!!!!
NCTZENNNNNN FIGHTING!!!!
GOOO GOOOO",nct dream fight nctzennnnnn fight gooo goooo,?,youtube
NCTDREAM_WhenImWithYou,"There is a feeling of happiness that cannot be described when we successfully bring home the trophy for 7DREAM.

So, let's gather our energy again! Fight as hard as you can, so that the regrets are as minimal as possible.

Congratulations 7DREAM & DREAMzens!

Happy birthday our angel, CHENLE!",feel happi cannot describ success bring home trophi dream let gather energi fight hard regret minim possibl congratul dream dreamzen happi birthday angel chenl,?,youtube
NCTDREAM_WhenImWithYou,happy birthday chenle!🎉,happi birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,The NCT's songs are very beautiful and wonderful just like the members are so very handsome and very hardworking for their idol career and I like a 7DREAM's concept and song I'm so thankful to haechan and Haechan and Doyoung was the reason why I entered a Neo Culture Technology world as a czennie in 2018 💚✨,nct song beauti wonder like member handsom hardwork idol career like dream concept song im thank haechan haechan doyoung reason enter neo cultur technolog world czenni,?,youtube
NCTDREAM_WhenImWithYou,"Mulai lambat lg ini v13wernya, pada ga strr34min999 sih",mulai lambat lg ini vwernya pada ga strrmin sih,?,youtube
NCTDREAM_WhenImWithYou,"WIWY 2nd Win
MAMA fan’s choice
Congrats Dreamies
And happy birthday uri Chenle",wiwi nd win mama fan choic congrat dreami happi birthday uri chenl,?,youtube
NCTDREAM_WhenImWithYou,VIEWERS NYA SEGINII??!! YG BENER AJEE,viewer nya seginii yg bener aje,?,youtube
NCTDREAM_WhenImWithYou,Congrats uri dreamies,congrat uri dreami,?,youtube
NCTDREAM_WhenImWithYou,🏆🏆🎉🎉,,?,youtube
NCTDREAM_WhenImWithYou,Chenle bridge let's go,chenl bridg let go,?,youtube
NCTDREAM_WhenImWithYou,Congratulations for the 2nd win with WIWY,congratul nd win wiwi,?,youtube
NCTDREAM_WhenImWithYou,Happy birthday chenle,happi birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,Happy jaemin MC day,happi jaemin mc day,?,youtube
NCTDREAM_WhenImWithYou,"aa dreamies second wins, congrats dreamiess",aa dreami second win congrat dreamiess,?,youtube
NCTDREAM_WhenImWithYou,"CONGRATULATION WHEN I""M WITH YOU 2ND WIN !!!!!!",congratul im nd win,?,youtube
NCTDREAM_WhenImWithYou,Fighting 💪 💪 💪,fight,?,youtube
NCTDREAM_WhenImWithYou,Nereye gittiniz vey birden durdu izlenme,nerey gittiniz vey birden durdu izlenm,?,youtube
NCTDREAM_WhenImWithYou,SO ADDICTED:)))),addict,?,youtube
NCTDREAM_WhenImWithYou,Congrats Dream and Happy Birthday Chenle,congrat dream happi birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,10.764,,?,youtube
NCTDREAM_WhenImWithYou,"congrats dreamies, happy birthday chenle!!",congrat dreami happi birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,"TDS4 IN LIMA, PERU 2025",td lima peru,?,youtube
NCTDREAM_WhenImWithYou,felicidades por el 2do win ^_^,felicidad por el win _,?,youtube
NCTDREAM_WhenImWithYou,Let's go 500k likes!,let go k like,?,youtube
NCTDREAM_WhenImWithYou,Renjun,renjun,?,youtube
NCTDREAM_WhenImWithYou,Nana MC,nana mc,?,youtube
NCTDREAM_WhenImWithYou,Winners,winner,?,youtube
NCTDREAM_WhenImWithYou,Congratulations on your 2nd win,congratul nd win,?,youtube
NCTDREAM_WhenImWithYou,My Dreams,dream,?,youtube
NCTDREAM_WhenImWithYou,Best album,best album,?,youtube
NCTDREAM_WhenImWithYou,Chenle Happy Birthday,chenl happi birthday,?,youtube
NCTDREAM_WhenImWithYou,2nd Win yay,nd win yay,?,youtube
NCTDREAM_WhenImWithYou,7Dream,dream,?,youtube
NCTDREAM_WhenImWithYou,11M soon,soon,?,youtube
NCTDREAM_WhenImWithYou,Yeah yeah yeah when i'm with you,yeah yeah yeah im,?,youtube
NCTDREAM_WhenImWithYou,Congrats for the 2nd win dreammm!!!,congrat nd win dreammm,?,youtube
NCTDREAM_WhenImWithYou,Happy birthday Lele!,happi birthday lele,?,youtube
NCTDREAM_WhenImWithYou,2nd win! Congrats Dreamies:)),nd win congrat dreami,?,youtube
NCTDREAM_WhenImWithYou,Today 2nd win is meaningful :'),today nd win meaning,?,youtube
NCTDREAM_WhenImWithYou,Congrats Dream ....,congrat dream,?,youtube
NCTDREAM_WhenImWithYou,Love you Dream,love dream,?,youtube
NCTDREAM_WhenImWithYou,Congrats dream untuk kemenangan Ke'duanya....,congrat dream untuk kemenangan keduanya,?,youtube
NCTDREAM_WhenImWithYou,"happy birthday chenle
Congratulations 1st on Music Bank",happi birthday chenl congratul st music bank,?,youtube
NCTDREAM_WhenImWithYou,2nd win 🎉,nd win,?,youtube
NCTDREAM_WhenImWithYou,❤❤❤,,?,youtube
NCTDREAM_WhenImWithYou,"Deserve 100M views, deserve 1000 win music show, deserve SOTY",deserv view deserv win music show deserv soti,?,youtube
NCTDREAM_WhenImWithYou,Ini kenapa stuck terusss😢,ini kenapa stuck terusss,?,youtube
NCTDREAM_WhenImWithYou,yang streaming pada kemana ini woyyyy,yang stream pada kemana ini woyyyi,?,youtube
NCTDREAM_WhenImWithYou,don't forget to vote dreamies on mnet+ guys,dont forget vote dreami mnet guy,?,youtube
NCTDREAM_WhenImWithYou,11M on chenle's birthday please,chenl birthday pleas,?,youtube
NCTDREAM_WhenImWithYou,Smngt,smngt,?,youtube
NCTDREAM_WhenImWithYou,Jangan lupa vote nct dream!!!,jangan lupa vote nct dream,?,youtube
NCTDREAM_WhenImWithYou,754,,?,youtube
NCTDREAM_WhenImWithYou,Yuhuuuu,yuhuuuu,?,youtube
NCTDREAM_WhenImWithYou,cb kali ini outfit nya cakep2 yaa,cb kali ini outfit nya cakep yaa,?,youtube
NCTDREAM_WhenImWithYou,❤❤❤❤ suka,suka,?,youtube
NCTDREAM_WhenImWithYou,"Happiest birthday my baby chenleee
i wish you all the best :*",happiest birthday babi chenlee wish best,?,youtube
NCTDREAM_WhenImWithYou,hehhh ini pada kemana? gas 11M laa,hehhh ini pada kemana ga laa,?,youtube
NCTDREAM_WhenImWithYou,This is honestly the best NCT song since Neozone came out in 2020. INCREDIBLE.,honestli best nct song sinc neozon came incred,?,youtube
NCTDREAM_WhenImWithYou,fighting guysss,fight guysss,?,youtube
NCTDREAM_WhenImWithYou,Love seven dream.,love seven dream,?,youtube
NCTDREAM_WhenImWithYou,sehari minimal dengerin 10x biar semangat menjalani hidup~,sehari minim dengerin x biar semangat menjalani hidup,?,youtube
NCTDREAM_WhenImWithYou,is the best 🩵🩵🩵🩵🩵🩵🩵,best,?,youtube
NCTDREAM_WhenImWithYou,Hbd Chenle!! Love this song so much let’s go NCT Dreammm!! 💚💚,hbd chenl love song much let go nct dreammm,?,youtube
NCTDREAM_WhenImWithYou,I LOVE YOU NCT DREAM💚💚💚💚✨✨✨,love nct dream,?,youtube
NCTDREAM_WhenImWithYou,Ayoo semangat naikin viewersnyaa!! Mumpung udah weekend nihh,ayoo semangat naikin viewersnyaa mumpung udah weekend nihh,?,youtube
NCTDREAM_WhenImWithYou,Sedih banget masih nge stuck di 10 jt:'l,sedih banget masih nge stuck di jtl,?,youtube
NCTDREAM_WhenImWithYou,i love myself when i'm with you,love im,?,youtube
NCTDREAM_WhenImWithYou,747.521,,?,youtube
NCTDREAM_WhenImWithYou,Let's give 2nd win for our Dreamies on MuBank today!!!,let give nd win dreami mubank today,?,youtube
NCTDREAM_WhenImWithYou,let's give our dream another trophy :),let give dream anoth trophi,?,youtube
NCTDREAM_WhenImWithYou,Guys let’s stream more.. We still have a chance of winning for next week mushow..,guy let stream still chanc win next week mushow,?,youtube
NCTDREAM_WhenImWithYou,happy weekend,happi weekend,?,youtube
NCTDREAM_WhenImWithYou,lesgoo,lesgoo,?,youtube
NCTDREAM_WhenImWithYou,"10,7M",,?,youtube
NCTDREAM_WhenImWithYou,Semangat,semangat,?,youtube
NCTDREAM_WhenImWithYou,Haven't these guys been a group for almost 10 years? At this point I'd expect something with more personality or at least a more mature concept,havent guy group almost year point id expect someth person least matur concept,?,youtube
NCTDREAM_WhenImWithYou,740,,?,youtube
NCTDREAM_WhenImWithYou,Really addicted to this song,realli addict song,?,youtube
NCTDREAM_WhenImWithYou,🎉❤❤,,?,youtube
NCTDREAM_WhenImWithYou,739,,?,youtube
NCTDREAM_WhenImWithYou,Happy birthday chenle,happi birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,cuyyy stuck 10M:(((,cuyyy stuck,?,youtube
NCTDREAM_WhenImWithYou,HBD Chenle!!!! 0:39,hbd chenl,?,youtube
NCTDREAM_WhenImWithYou,"Czennies love dreamies 
When I'm with you is perfect!! Love from Brazil",czenni love dreami im perfect love brazil,?,youtube
NCTDREAM_WhenImWithYou,"Happy birthday, 천러! Hope you have the best birthday ever!",happi birthday hope best birthday ever,?,youtube
NCTDREAM_WhenImWithYou,Lets get the win at music bank today! Super excited for the encore stage from our dreamies!,let get win music bank today super excit encor stage dreami,?,youtube
NCTDREAM_WhenImWithYou,Sambil nyetrika sambil streaming,sambil nyetrika sambil stream,?,youtube
NCTDREAM_WhenImWithYou,Let's go Dream!!!,let go dream,?,youtube
NCTDREAM_WhenImWithYou,Love forever ❤,love forev,?,youtube
NCTDREAM_WhenImWithYou,ayo bisa naik lagi viewnya,ayo bisa naik lagi viewnya,?,youtube
NCTDREAM_WhenImWithYou,Happy birthday Chenle!!!!,happi birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,"10,734",,?,youtube
NCTDREAM_WhenImWithYou,OMGGG,omggg,?,youtube
NCTDREAM_WhenImWithYou,streaming guyssss,stream guyssss,?,youtube
NCTDREAM_WhenImWithYou,Gilaaaa bisa gila akuuuuuu,gilaaaa bisa gila akuuuuuu,?,youtube
NCTDREAM_WhenImWithYou,Hah gue doang yg streaming? 😂,hah gue doang yg stream,?,youtube
NCTDREAM_WhenImWithYou,hbd chenleee,hbd chenlee,?,youtube
NCTDREAM_WhenImWithYou,lets pray together for luck to be on dream side guyss,let pray togeth luck dream side guyss,?,youtube
NCTDREAM_WhenImWithYou,Im fallin' in love with this song❤,im fallin love song,?,youtube
NCTDREAM_WhenImWithYou,HBD chenle.,hbd chenl,?,youtube
NCTDREAM_WhenImWithYou,Ayo raih kemenangan ke 2 dream.,ayo raih kemenangan ke dream,?,youtube
NCTDREAM_WhenImWithYou,I'm satisfied...,im satisfi,?,youtube
NCTDREAM_WhenImWithYou,happy birthday lele ^^,happi birthday lele,?,youtube
NCTDREAM_WhenImWithYou,Happy birthday chenle,happi birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,Pagiiiiii,pagiiiiii,?,youtube
NCTDREAM_WhenImWithYou,Dreamies kalian keren!!!!,dreami kalian keren,?,youtube
NCTDREAM_WhenImWithYou,"Selamat ulang tahun Chenle
Ayo semangat!!",selamat ulang tahun chenl ayo semangat,?,youtube
NCTDREAM_WhenImWithYou,Let's stream moreeee,let stream moreee,?,youtube
NCTDREAM_WhenImWithYou,Start the morning by listening to this song...let's cheer everyone up and give 7dream lots of wins,start morn listen songlet cheer everyon give dream lot win,?,youtube
NCTDREAM_WhenImWithYou,happy birthday chenle....,happi birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,728,,?,youtube
NCTDREAM_WhenImWithYou,Feliz cumpleaños Chenle,feliz cumpleao chenl,?,youtube
NCTDREAM_WhenImWithYou,"TDS4 IN LIMA, PERU",td lima peru,?,youtube
NCTDREAM_WhenImWithYou,Happy birthday tuan muda chenle,happi birthday tuan muda chenl,?,youtube
NCTDREAM_WhenImWithYou,Happy Birthday Chenle,happi birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,"TDS4 IN LIMA PLEASE
NCT DREAM COME BACK TO PERU",td lima pleas nct dream come back peru,?,youtube
NCTDREAM_WhenImWithYou,no se duerman con el stream!!!,se duerman con el stream,?,youtube
NCTDREAM_WhenImWithYou,yeay,yeay,?,youtube
NCTDREAM_WhenImWithYou,Streaming terus gayssss,stream teru gayssss,?,youtube
NCTDREAM_WhenImWithYou,Happy birthday chenleee,happi birthday chenlee,?,youtube
NCTDREAM_WhenImWithYou,HBD ZHONG CHENLE,hbd zhong chenl,?,youtube
NCTDREAM_WhenImWithYou,VAMOS POR ESOS 11M,vamo por eso,?,youtube
NCTDREAM_WhenImWithYou,"when the views just stuck, but i keep streaming............idk until when wkwk",view stuck keep streamingidk wkwk,?,youtube
